lead_id,lead_indicator,date_part,source,domain,country,customer_group,onboarding,customer_code,visited_learn_more_before_booking,visited_faq,purchases,time_spent,n_visits,bin_source
1224,0.0,2024-01-28,organic,.dk,US,8,True,FIXPVPTIGD,0.8584199087583321,0.0,0.9444101222638821,0.6458637595816974,0.0,group1
1225,1.0,2024-01-21,li,.cn,DK,6,True,WCZBQZBLVY,0.07803817352348473,1.0,0.2759607269221924,0.8316120304826735,0.6179458039333314,socials
1226,0.0,2024-01-13,fb,.com,US,7,True,DPLEJSQVLG,0.15607634704696946,0.0,0.3873689594791407,0.261729935969258,0.0,socials
1227,0.0,2024-01-06,organic,.dk,CN,5,False,DUYJGAMSJB,0.15607634704696946,0.22929064171995994,0.3873689594791407,0.5507809114211502,0.19013717044102504,group1
1229,0.0,2024-01-01,li,.dk,CN,1,True,LWMRAVLWTW,0.39019086761742366,0.4585812834399199,0.16455249436524416,0.0,0.09506858522051251,socials
1230,1.0,2024-01-21,organic,.dk,US,7,False,None,0.0,0.15286042781330664,0.16455249436524416,0.8837207503421309,0.9506858522051252,group1
1231,0.0,2024-01-25,organic,.cn,DK,3,False,BESLHCKNDH,0.23411452057045418,0.15286042781330664,0.2759607269221924,0.6065568533978922,0.3327400482717938,group1
1232,0.0,2024-01-04,li,.dk,CN,4,True,BIMSFRPVDN,0.7023435617113626,0.22929064171995994,0.2759607269221924,0.36846236666564103,0.04753429261025626,socials
1233,0.0,2024-01-03,signup,.dk,CN,7,True,WVMKZTSFEG,0.15607634704696946,0.15286042781330664,0.2759607269221924,0.6813668902099872,0.04753429261025626,group1
1234,1.0,2024-01-17,fb,.com,CN,9,True,PWOELWUEPI,0.0,0.3057208556266133,0.7215936571499855,0.6787335200798013,0.14260287783076878,socials
1235,0.0,2024-01-30,fb,.dk,US,7,False,FSFAQVOXKX,0.3121526940939389,0.6114417112532265,0.2759607269221924,0.717336443230586,0.19013717044102504,socials
1236,1.0,2024-01-31,organic,.dk,US,3,True,IUUVLOBIOV,0.15607634704696946,0.4585812834399199,0.16455249436524416,0.4901789169409656,0.3327400482717938,group1
1237,0.0,2024-01-02,signup,.com,DK,4,False,SGSVVPUTKS,0.23411452057045418,0.0,0.3873689594791407,0.46862868436099525,0.0,group1
1239,0.0,2024-01-20,li,.com,CN,8,False,HPSGYRUGWX,0.39019086761742366,0.9935927807864932,0.498777192036089,0.6491540765795873,0.3802743408820501,socials
1240,1.0,2024-01-23,li,.com,DK,9,False,RKZWDWARVA,0.0,0.22929064171995994,0.7215936571499855,0.4071745726385396,0.6179458039333314,socials
1241,1.0,2024-01-22,signup,.cn,CN,7,False,KUBWYHOHAV,0.5462672146643931,0.0,0.6101854245930372,0.5045039619294243,0.23767146305128128,group1
1242,1.0,2024-01-27,fb,.cn,US,1,False,KSYROQWAHJ,0.15607634704696946,0.07643021390665332,0.16455249436524416,0.5436487011809947,0.903151559594869,socials
1243,1.0,2024-01-08,li,.dk,US,8,True,CJTSQKWVIE,0.23411452057045418,0.6114417112532265,0.6101854245930372,0.046739922162526426,0.42780863349230636,socials
1244,1.0,2024-01-30,li,.com,DK,2,True,JTAWBFXSGA,0.5462672146643931,1.0,0.2759607269221924,0.13996217585060933,0.6654800965435878,socials
1245,1.0,2024-01-25,fb,.cn,CN,1,False,GDCMUKTWEV,0.3121526940939389,0.07643021390665332,0.16455249436524416,0.5214710220767631,0.6654800965435878,socials
1246,0.0,2024-01-15,fb,.dk,US,1,True,RGGPLYMCMT,0.39019086761742366,0.0,0.2759607269221924,1.0,0.14260287783076878,socials
1247,0.0,2024-01-06,li,.cn,US,8,True,SIEOSKMLJP,0.0,0.0,0.8330018897069338,0.48573984518310276,0.04753429261025626,socials
1248,1.0,2024-01-23,signup,.cn,CN,3,False,PGKBCBGCPG,0.7803817352348473,0.6114417112532265,0.3873689594791407,0.38387489800769226,0.6654800965435878,group1
1249,1.0,2024-01-20,li,.cn,DK,8,True,JZQAPYDHCG,0.15607634704696946,0.6878719251598798,0.2759607269221924,0.3071686309827806,0.42780863349230636,socials
1250,1.0,2024-01-02,fb,.dk,US,4,True,UAIQBPKRSK,0.0,0.6114417112532265,0.9444101222638821,1.0,0.4753429261025626,socials
1251,0.0,2024-01-25,li,.cn,US,5,True,MQEJWHWUHG,0.46822904114090835,0.6114417112532265,0.2759607269221924,0.7278172367528306,0.09506858522051251,socials
1252,0.0,2024-01-25,organic,.dk,CN,5,True,GPQMWQTSKW,1.0,0.6878719251598798,0.7215936571499855,0.3564027923791522,0.09506858522051251,group1
1253,0.0,2024-01-15,fb,.com,DK,6,False,YHKXEBWGFT,1.0,0.07643021390665332,0.498777192036089,0.15576447175225683,0.19013717044102504,socials
1254,1.0,2024-01-20,li,.com,US,5,False,LTPPQERPSO,1.0,0.15286042781330664,0.3873689594791407,0.7640902199007176,0.8080829743743565,socials
1255,0.0,2024-01-12,organic,.com,CN,5,False,XWHKFLBYXN,0.9364580822818167,0.07643021390665332,0.498777192036089,0.7966630429744628,0.19013717044102504,group1
1256,0.0,2024-01-03,fb,.com,US,3,False,SZDVTLALMK,0.5462672146643931,0.0,0.7215936571499855,0.5234386563610345,0.19013717044102504,socials
1257,0.0,2024-01-10,organic,.cn,US,9,True,TORQUWXRJC,0.8584199087583321,1.0,0.7215936571499855,0.33900019402256865,0.04753429261025626,group1
1258,0.0,2024-01-14,signup,.cn,US,5,False,ZANROXSCOM,0.5462672146643931,0.6878719251598798,0.16455249436524416,0.7009136191483756,0.14260287783076878,group1
1259,1.0,2024-01-27,fb,.com,US,3,True,LSMTHJWNDG,0.0,0.07643021390665332,0.6101854245930372,0.6030175545958159,0.6654800965435878,socials
1260,0.0,2024-01-22,organic,.dk,DK,9,False,TBHFUVOUYK,0.07803817352348473,0.5350114973465733,0.2759607269221924,0.0896438591962685,0.04753429261025626,group1
1261,1.0,2024-01-30,signup,.cn,DK,9,False,PYINSEVNMD,0.07803817352348473,0.3821510695332666,0.3873689594791407,0.5137678391661678,0.6179458039333314,group1
1262,0.0,2024-01-14,organic,.cn,CN,7,True,FDREDHFCSX,0.0,0.4585812834399199,0.8330018897069338,0.7247736612560085,0.19013717044102504,group1
1263,0.0,2024-01-03,fb,.dk,US,3,True,ABDUSEOFRJ,0.07803817352348473,0.22929064171995994,0.498777192036089,0.4684016484926281,0.14260287783076878,socials
1264,0.0,2024-01-01,fb,.dk,DK,6,True,BOFRDLBMLB,0.3121526940939389,0.8407323529731865,0.3873689594791407,0.3656304834881543,0.3327400482717938,socials
1265,0.0,2024-01-20,fb,.dk,DK,9,True,VCXQXAQQMX,0.0,0.0,0.8330018897069338,0.05110400662023018,0.19013717044102504,socials
1266,0.0,2024-01-01,signup,.com,CN,1,False,EQRVZDGWUM,0.23411452057045418,0.22929064171995994,0.6101854245930372,0.32366020359038217,0.0,group1
1267,0.0,2024-01-02,li,.com,CN,4,True,AILRBYAJSJ,0.07803817352348473,0.15286042781330664,0.7215936571499855,0.41084686043294116,0.0,socials
1268,1.0,2024-01-19,fb,.dk,CN,2,True,PVGSXWMOMU,0.0,0.07643021390665332,0.498777192036089,0.3918754681654075,1.0,socials
1269,0.0,2024-01-24,signup,.com,DK,1,True,WKUVKBVOSO,0.6243053881878778,0.0,0.7215936571499855,0.8891835073768215,0.9506858522051252,group1
1270,1.0,2024-01-10,signup,.com,US,1,False,SOFZTOQUHE,0.15607634704696946,1.0,0.16455249436524416,0.3640809454132796,0.713014389153844,group1
1271,1.0,2024-01-04,fb,.dk,CN,6,True,JOTPHYUXKI,0.5462672146643931,0.15286042781330664,0.498777192036089,0.012594506178047027,0.5228772187128189,socials
1272,1.0,2024-01-04,fb,.cn,DK,1,True,XOZTITZYWG,0.07803817352348473,0.22929064171995994,0.7215936571499855,0.5491907699344423,0.3802743408820501,socials
1273,0.0,2024-01-13,fb,.com,CN,3,False,UBHOKPMJEF,0.0,0.6114417112532265,0.498777192036089,0.21861441814854077,0.23767146305128128,socials
1274,0.0,2024-01-26,fb,.dk,US,7,False,EMDNNMPDCB,0.0,0.3057208556266133,0.6101854245930372,0.4986776787880398,0.19013717044102504,socials
1275,0.0,2024-01-09,li,.dk,CN,9,False,STQJZPSSZV,0.6243053881878778,0.22929064171995994,0.0,0.3626265657751424,0.14260287783076878,socials
1276,0.0,2024-01-07,li,.dk,DK,2,True,NWVSHSIEFL,0.15607634704696946,0.0,0.2759607269221924,0.2717642033232459,0.09506858522051251,socials
1278,0.0,2024-01-18,li,.dk,CN,8,False,EJOLGQOPRR,0.3121526940939389,0.07643021390665332,0.6101854245930372,0.35422413113448004,0.3327400482717938,socials
1279,0.0,2024-01-03,organic,.dk,CN,6,False,IZGKGBZGKW,0.8584199087583321,0.22929064171995994,0.6101854245930372,0.8568424263987446,0.19013717044102504,group1
1280,1.0,2024-01-20,organic,.cn,US,1,True,LZIBBTCZFI,0.46822904114090835,0.07643021390665332,1.0,0.43239858485829075,0.6654800965435878,group1
1281,1.0,2024-01-20,signup,.dk,CN,7,True,RCIZKXBUZU,0.6243053881878778,0.07643021390665332,0.7215936571499855,0.46664760906234015,0.19013717044102504,group1
1282,1.0,2024-01-10,li,.com,CN,8,False,QLZRGKFBNF,0.3121526940939389,0.6114417112532265,0.3873689594791407,0.8764175816994717,0.6654800965435878,socials
1283,0.0,2024-01-24,li,.cn,US,5,True,SRFCWCGORA,0.15607634704696946,0.9935927807864932,0.6101854245930372,0.85294181596247,0.19013717044102504,socials
1284,0.0,2024-01-26,li,.cn,US,9,True,EZIPHUUFSP,0.07803817352348473,0.0,0.2759607269221924,0.35294934159254066,0.04753429261025626,socials
1285,1.0,2024-01-30,signup,.dk,US,7,True,ALBWFMQLGR,0.3121526940939389,0.3821510695332666,0.9444101222638821,0.48015228720112857,0.6179458039333314,group1
1286,0.0,2024-01-26,organic,.com,US,8,False,MYGAMNJXBR,0.0,0.0,0.16455249436524416,0.6499382435785179,0.23767146305128128,group1
1287,0.0,2024-01-22,li,.cn,DK,5,False,YBZCILLDKH,0.0,0.22929064171995994,0.0531442618082959,0.31624243520153783,0.09506858522051251,socials
1288,0.0,2024-01-16,fb,.dk,CN,1,True,XUCEDZSJXQ,0.0,0.0,0.7215936571499855,0.42499414397921376,0.09506858522051251,socials
1289,0.0,2024-01-03,signup,.dk,DK,5,True,IAIVQNXLUW,1.0,0.4585812834399199,0.6101854245930372,0.5296545001514055,0.14260287783076878,group1
1290,0.0,2024-01-11,signup,.cn,CN,3,True,DTTDQXBCPA,0.15607634704696946,0.0,0.7215936571499855,0.356069867430016,0.0,group1
1291,0.0,2024-01-25,signup,.cn,DK,6,False,OYBLICUQXU,0.3121526940939389,1.0,0.8330018897069338,0.7520676509874411,0.19013717044102504,group1
1292,1.0,2024-01-10,signup,.dk,DK,2,True,BOHKVNEGOJ,0.3121526940939389,0.6878719251598798,0.2759607269221924,0.6225747069462089,0.5228772187128189,group1
1293,1.0,2024-01-16,organic,.cn,CN,3,True,VQTKZNBBDF,0.07803817352348473,1.0,0.498777192036089,0.6583932371572052,0.7605486817641002,group1
1294,1.0,2024-01-08,organic,.com,DK,9,True,RKZAOWXFRQ,0.23411452057045418,0.07643021390665332,0.0531442618082959,0.7533285189998771,0.9506858522051252,group1
1295,0.0,2024-01-09,li,.com,US,6,False,VJKAUVJOGO,0.39019086761742366,0.15286042781330664,0.16455249436524416,0.7232134111475772,0.14260287783076878,socials
1296,0.0,2024-01-15,li,.dk,DK,3,False,PTXTDMLIGJ,0.23411452057045418,0.07643021390665332,0.498777192036089,0.5997267078099302,0.09506858522051251,socials
1297,0.0,2024-01-21,signup,.com,DK,2,False,EVTHGZMFAZ,0.0,0.07643021390665332,0.16455249436524416,0.33559034673776544,0.19013717044102504,group1
1298,1.0,2024-01-03,fb,.dk,CN,4,False,DQJXPVTIWZ,0.07803817352348473,0.3057208556266133,0.0531442618082959,0.809890545106942,0.3327400482717938,socials
1299,1.0,2024-01-04,organic,.cn,DK,8,False,JFLKOOPNEO,1.0,0.0,0.0531442618082959,0.24088270802683054,0.5228772187128189,group1
1300,0.0,2024-01-30,signup,.cn,DK,4,False,CHQHMZZKDQ,0.07803817352348473,0.8407323529731865,0.0531442618082959,0.28017687171180006,0.3327400482717938,group1
1301,1.0,2024-01-13,organic,.dk,DK,4,True,GQOFEJUYWA,0.5462672146643931,0.5350114973465733,0.6101854245930372,0.5598846565219375,0.3327400482717938,group1
1302,0.0,2024-01-12,signup,.dk,DK,6,True,YOLODVDAVI,0.23411452057045418,1.0,0.498777192036089,0.6795793420447134,0.28520575566153755,group1
1303,1.0,2024-01-21,fb,.cn,DK,8,False,KGYBBWFVZY,0.7803817352348473,0.3057208556266133,0.7215936571499855,0.688629936419026,0.903151559594869,socials
1304,1.0,2024-01-09,signup,.dk,CN,3,True,PUWIJTDZSG,0.0,0.3057208556266133,0.2759607269221924,0.8958161569438565,0.4753429261025626,group1
1305,1.0,2024-01-25,signup,.com,US,2,False,VDEQNVNZEU,0.23411452057045418,0.0,1.0,0.4884840372107213,0.3802743408820501,group1
1306,1.0,2024-01-14,signup,.com,US,3,False,CTQRHKUXCW,0.15607634704696946,0.07643021390665332,0.8330018897069338,0.6381716936677595,0.7605486817641002,group1
1307,1.0,2024-01-19,fb,.com,CN,4,False,MBOFCDGFUA,0.8584199087583321,0.0,0.8330018897069338,0.7839680324588376,0.3327400482717938,socials
1308,0.0,2024-01-07,li,.cn,DK,7,False,UXSLRAMJJU,0.23411452057045418,0.6878719251598798,0.2759607269221924,0.2689395253888627,0.0,socials
1309,1.0,2024-01-16,li,.cn,DK,2,False,ZPCFEXUKIY,1.0,0.6114417112532265,0.498777192036089,0.48920937281972554,0.6179458039333314,socials
1310,0.0,2024-01-22,li,.cn,CN,7,False,NVQTJDKJVK,0.46822904114090835,0.07643021390665332,0.498777192036089,0.36538328791331587,0.4753429261025626,socials
1311,1.0,2024-01-31,signup,.dk,US,4,False,QUFLAXZPQD,0.07803817352348473,0.3057208556266133,0.16455249436524416,0.7602371960617504,0.713014389153844,group1
1312,1.0,2024-01-20,li,.cn,DK,5,False,BMRWDBTFVO,0.23411452057045418,0.3821510695332666,0.498777192036089,0.8145853036625836,0.5704115113230752,socials
1313,1.0,2024-01-05,signup,.cn,CN,2,True,QINUVSMRGV,0.15607634704696946,0.0,0.498777192036089,0.4368948507148791,0.6654800965435878,group1
1314,0.0,2024-01-30,organic,.com,DK,1,True,XFWKZWDAZS,0.07803817352348473,0.0,0.498777192036089,0.6684531077399227,0.04753429261025626,group1
1315,1.0,2024-01-31,signup,.cn,US,5,False,SZYZIOBWSP,0.23411452057045418,0.8407323529731865,0.498777192036089,0.5286738749370827,0.3327400482717938,group1
1316,1.0,2024-01-10,organic,.dk,DK,4,False,YMMGXVCQMR,0.07803817352348473,0.3057208556266133,0.3873689594791407,0.515919859498688,0.5228772187128189,group1
1317,1.0,2024-01-18,signup,.dk,US,2,True,CFYSGXNLBM,0.07803817352348473,0.0,0.9444101222638821,0.43252435021485125,0.9982201448153816,group1
1318,0.0,2024-01-11,fb,.com,DK,3,False,PCHVKZNRQH,0.9364580822818167,0.3821510695332666,0.2759607269221924,0.7662080573395449,0.23767146305128128,socials
1319,0.0,2024-01-07,fb,.com,CN,7,False,LLSWGIXTSW,0.07803817352348473,0.0,0.498777192036089,0.7914356888661196,0.23767146305128128,socials
1320,0.0,2024-01-14,li,.dk,US,6,True,KLMNBASRIH,0.0,0.15286042781330664,0.498777192036089,0.7047230249513561,0.14260287783076878,socials
1321,0.0,2024-01-20,fb,.com,DK,8,True,TMEYWOSFRD,0.39019086761742366,0.0,0.0531442618082959,0.5024152340318029,0.04753429261025626,socials
1322,1.0,2024-01-18,signup,.com,US,4,True,RSIFJSLTFF,0.0,0.0,0.3873689594791407,0.6663985688327316,0.6179458039333314,group1
1323,0.0,2024-01-11,fb,.dk,CN,9,True,FEDJHPKWYB,0.0,0.07643021390665332,0.498777192036089,0.7935993629612872,0.09506858522051251,socials
1325,0.0,2024-01-27,signup,.dk,CN,9,False,EBAGMAMOTW,0.0,0.4585812834399199,0.6101854245930372,0.5822838161221435,0.04753429261025626,group1
1326,0.0,2024-01-12,li,.dk,US,6,False,BYXBFJZIHI,0.3121526940939389,0.22929064171995994,0.7215936571499855,0.2282438148718664,0.4753429261025626,socials
1327,1.0,2024-01-18,li,.dk,DK,6,False,AWDVEYPMGB,0.23411452057045418,0.15286042781330664,0.7215936571499855,0.42525903181605296,0.4753429261025626,socials
1328,1.0,2024-01-26,li,.com,CN,3,False,QGWWKLHFVR,0.0,0.6114417112532265,0.0531442618082959,0.8936386746907821,0.42780863349230636,socials
1329,0.0,2024-01-02,organic,.dk,US,6,False,MZNVESFWTI,0.0,0.07643021390665332,0.3873689594791407,0.205981802750697,0.0,group1
1330,1.0,2024-01-23,li,.cn,DK,4,False,KFIOIWZAHL,1.0,0.07643021390665332,0.2759607269221924,0.8452511472414432,0.5228772187128189,socials
1331,1.0,2024-01-01,signup,.cn,CN,4,False,ZHKJDKEPON,0.07803817352348473,0.0,0.3873689594791407,0.46650359398612906,0.6179458039333314,group1
1332,0.0,2024-01-23,li,.cn,US,3,False,PXHOOPFOGB,0.39019086761742366,0.15286042781330664,0.6101854245930372,0.41185138897497797,0.14260287783076878,socials
1335,1.0,2024-01-01,fb,.cn,DK,9,True,HQXCEDQPVK,0.07803817352348473,0.3057208556266133,0.6101854245930372,0.6796701923432509,0.5704115113230752,socials
1336,0.0,2024-01-06,signup,.dk,DK,4,True,ZCSGTZPNDP,0.0,0.07643021390665332,0.3873689594791407,0.2950372932426957,0.0,group1
1337,1.0,2024-01-07,organic,.com,CN,5,True,YPSWIZATBQ,0.0,0.15286042781330664,0.3873689594791407,0.15197144395366902,0.23767146305128128,group1
1338,0.0,2024-01-17,organic,.com,DK,7,False,DXSTTSBXWE,1.0,0.07643021390665332,0.2759607269221924,0.6888534954675203,0.5704115113230752,group1
1339,0.0,2024-01-09,fb,.cn,CN,8,True,LBLZPDCIGN,0.46822904114090835,0.3821510695332666,0.498777192036089,0.7022549563090732,0.42780863349230636,socials
1340,0.0,2024-01-31,signup,.com,DK,9,False,ETLTEZOQWY,0.07803817352348473,0.0,0.498777192036089,0.742819376816855,0.04753429261025626,group1
1341,0.0,2024-01-07,li,.com,US,9,False,LJDURILRNC,0.07803817352348473,0.07643021390665332,0.2759607269221924,0.47917658989807244,0.04753429261025626,socials
1342,1.0,2024-01-17,organic,.dk,CN,3,True,FAUPVDZDTG,0.07803817352348473,0.0,0.16455249436524416,0.7093767075374737,1.0,group1
1343,1.0,2024-01-03,li,.dk,CN,6,False,ZYMICGUVTI,0.0,0.4585812834399199,0.498777192036089,0.5766305681987638,0.3802743408820501,socials
1344,1.0,2024-01-16,signup,.cn,US,7,False,ESNGKFMALU,0.07803817352348473,0.07643021390665332,0.498777192036089,0.5035936866972279,0.4753429261025626,group1
1345,0.0,2024-01-05,signup,.cn,CN,4,False,XMAQJUOCAK,0.3121526940939389,0.4585812834399199,0.9444101222638821,0.9051158731705051,0.6179458039333314,group1
1346,0.0,2024-01-20,fb,.dk,DK,3,True,YRXIQBVRLF,0.6243053881878778,0.3057208556266133,0.6101854245930372,0.3056786516571628,0.6654800965435878,socials
1347,0.0,2024-01-18,li,.com,CN,7,False,AVGMFSZBRI,0.39019086761742366,0.22929064171995994,0.7215936571499855,0.42971310309761535,0.04753429261025626,socials
1349,0.0,2024-01-01,fb,.dk,DK,4,True,FNMVVLZGCX,0.7023435617113626,0.22929064171995994,0.16455249436524416,0.31079082156617766,0.14260287783076878,socials
1350,1.0,2024-01-04,organic,.com,CN,5,True,NSWUULOICH,0.07803817352348473,0.0,0.498777192036089,0.676618070361394,0.42780863349230636,group1
1351,1.0,2024-01-23,li,.com,CN,3,False,JBHVFDXYTQ,0.39019086761742366,0.15286042781330664,0.9444101222638821,0.7348617629533463,0.6654800965435878,socials
1352,0.0,2024-01-11,fb,.com,CN,2,False,OMWXMAXWYR,0.15607634704696946,1.0,0.2759607269221924,0.5948182431322544,0.14260287783076878,socials
1353,1.0,2024-01-20,fb,.cn,US,5,False,LEFNWINUXB,0.07803817352348473,0.0,0.8330018897069338,0.5010853591337638,0.23767146305128128,socials
1354,0.0,2024-01-09,organic,.cn,CN,5,True,DARZVMHMLW,0.7803817352348473,0.0,0.7215936571499855,0.7534167877553299,0.713014389153844,group1
1355,1.0,2024-01-30,fb,.dk,CN,4,False,KALEKVTYOU,0.23411452057045418,1.0,0.3873689594791407,0.6606763023994366,0.9506858522051252,socials
1356,1.0,2024-01-08,fb,.dk,DK,1,True,OWPGJYKOXJ,0.39019086761742366,0.07643021390665332,0.6101854245930372,0.7548169003610385,0.7605486817641002,socials
1357,0.0,2024-01-08,organic,.dk,CN,7,True,IGCVBGYZWI,0.46822904114090835,0.3821510695332666,0.2759607269221924,0.42384280805048924,1.0,group1
1358,0.0,2024-01-05,fb,.dk,US,4,True,OQOCNLJEVA,0.0,0.3057208556266133,0.7215936571499855,0.8720200197516226,0.0,socials
1359,1.0,2024-01-12,li,.dk,DK,4,False,VPIEJIBFPW,0.23411452057045418,0.15286042781330664,0.6101854245930372,0.8713560436917458,0.42780863349230636,socials
1360,1.0,2024-01-31,signup,.cn,DK,3,False,DVSBBUVEEX,0.15607634704696946,0.07643021390665332,0.8330018897069338,0.5186543103183041,0.3802743408820501,group1
1361,0.0,2024-01-01,fb,.com,CN,5,True,IWCPBMDTGH,0.07803817352348473,0.15286042781330664,0.7215936571499855,0.27452615072225317,0.14260287783076878,socials
1362,1.0,2024-01-15,fb,.com,DK,5,False,HPVTSLWSYQ,0.15607634704696946,0.07643021390665332,0.2759607269221924,0.28823361829592287,0.6179458039333314,socials
1363,1.0,2024-01-25,signup,.cn,DK,6,True,WQGDNPLCNO,0.07803817352348473,0.6878719251598798,0.16455249436524416,0.5311630370145815,0.5704115113230752,group1
1364,1.0,2024-01-18,fb,.com,CN,2,True,WBHGRUSUKS,0.5462672146643931,0.3821510695332666,0.498777192036089,0.2859778481964055,0.6654800965435878,socials
1365,0.0,2024-01-06,organic,.cn,CN,8,False,ZCJKRPZATT,0.39019086761742366,0.15286042781330664,0.2759607269221924,0.2621313482175318,0.14260287783076878,group1
1366,1.0,2024-01-10,li,.com,US,8,True,GIZRDRJCZP,0.07803817352348473,0.3057208556266133,0.7215936571499855,0.3120857242056392,0.4753429261025626,socials
1367,1.0,2024-01-14,organic,.com,US,9,False,LGLHZDCVJP,0.07803817352348473,0.7643021390665332,0.7215936571499855,1.0,0.23767146305128128,group1
1368,0.0,2024-01-21,signup,.dk,CN,3,False,SKQKCUPFYQ,0.39019086761742366,0.3057208556266133,0.3873689594791407,0.5186198474090316,0.8556172669846127,group1
1369,0.0,2024-01-26,organic,.cn,DK,3,True,JHZAHJHDPX,0.15607634704696946,0.5350114973465733,0.2759607269221924,0.5288976420086611,0.09506858522051251,group1
1371,0.0,2024-01-31,fb,.cn,US,7,False,GSUNVNIRDR,0.39019086761742366,0.0,0.6101854245930372,0.17542664135191055,0.5228772187128189,socials
1372,1.0,2024-01-08,organic,.cn,CN,8,True,IYTPBWXOQN,0.07803817352348473,0.22929064171995994,0.498777192036089,0.30755781221731837,0.5704115113230752,group1
1373,0.0,2024-01-27,fb,.dk,DK,2,False,USEBAVXNMP,1.0,0.3057208556266133,0.498777192036089,0.5063476123097645,0.04753429261025626,socials
1374,0.0,2024-01-03,fb,.dk,US,2,False,EVEXFJZGFS,0.0,0.3057208556266133,0.3873689594791407,0.6101549434192477,0.23767146305128128,socials
1375,1.0,2024-01-22,li,.dk,CN,2,False,GDTKXWIWGU,0.07803817352348473,0.0,0.6101854245930372,0.25124240259106756,0.5704115113230752,socials
1376,0.0,2024-01-22,li,.com,CN,8,False,EADUOEADXT,0.3121526940939389,0.15286042781330664,0.6101854245930372,0.6524896268952047,0.0,socials
1377,1.0,2024-01-26,fb,.com,DK,5,True,TMGYKKOWBH,0.15607634704696946,0.6114417112532265,0.6101854245930372,0.4720208321100525,0.9982201448153816,socials
1378,0.0,2024-01-19,li,.com,CN,7,False,MOVEWBFGLA,0.07803817352348473,0.0,0.0531442618082959,0.6638386030985806,0.3327400482717938,socials
1379,1.0,2024-01-12,fb,.com,CN,4,False,UPRXBXDIDJ,0.0,0.9171625668798398,0.2759607269221924,0.7319198773946711,0.19013717044102504,socials
1380,0.0,2024-01-12,fb,.dk,CN,7,True,KRNKTMYROB,0.46822904114090835,0.3821510695332666,0.498777192036089,0.6755120497431362,0.9506858522051252,socials
1381,0.0,2024-01-15,organic,.cn,US,3,False,WGGECOBMBL,0.23411452057045418,0.4585812834399199,0.6101854245930372,0.9018036781123397,0.0,group1
1383,0.0,2024-01-07,signup,.cn,CN,5,True,QMHHXJANXT,0.07803817352348473,1.0,0.7215936571499855,0.5305889593013706,0.14260287783076878,group1
1384,1.0,2024-01-27,li,.com,CN,4,True,DOAPDMZGJR,0.0,0.07643021390665332,0.6101854245930372,0.28388882321705333,0.6654800965435878,socials
1385,0.0,2024-01-04,signup,.com,DK,4,False,NLIGDSPZTV,0.7803817352348473,0.22929064171995994,0.6101854245930372,0.7608666828747292,0.23767146305128128,group1
1386,1.0,2024-01-21,signup,.com,US,9,True,LHJZICTNCM,0.3121526940939389,0.07643021390665332,0.2759607269221924,0.292399979024061,0.19013717044102504,group1
1387,0.0,2024-01-09,organic,.cn,DK,9,True,PQRVPCFJSB,0.07803817352348473,0.0,0.2759607269221924,0.4297838765521602,0.23767146305128128,group1
1389,0.0,2024-01-16,li,.cn,CN,1,False,JQKASDPQAN,0.46822904114090835,0.3057208556266133,0.3873689594791407,0.5075145837076303,0.09506858522051251,socials
1390,0.0,2024-01-26,fb,.com,DK,1,False,CXPLOMILSA,0.07803817352348473,0.22929064171995994,0.498777192036089,0.5578580965760467,0.0,socials
1391,0.0,2024-01-31,li,.cn,US,5,False,LQWGZAEVFO,0.07803817352348473,0.0,0.2759607269221924,0.614835648927472,0.6654800965435878,socials
1392,0.0,2024-01-13,organic,.com,DK,3,False,UHPBQAFWZA,0.07803817352348473,0.22929064171995994,0.498777192036089,0.5412766939186167,0.28520575566153755,group1
1393,1.0,2024-01-04,organic,.dk,CN,7,False,BCRRNDBDSM,0.07803817352348473,0.4585812834399199,0.3873689594791407,0.5023405407323858,0.6654800965435878,group1
1394,0.0,2024-01-24,fb,.com,US,4,False,VOJVTDUXLQ,0.07803817352348473,0.3057208556266133,0.8330018897069338,0.6259871919313782,0.09506858522051251,socials
1395,1.0,2024-01-09,signup,.cn,CN,2,True,PKPIMJZVJJ,0.46822904114090835,0.07643021390665332,0.7215936571499855,0.8152051028219369,0.3327400482717938,group1
1396,0.0,2024-01-26,fb,.cn,DK,7,True,GWXIKQCJDJ,0.46822904114090835,0.3057208556266133,0.2759607269221924,0.45423851610832733,0.3802743408820501,socials
1397,0.0,2024-01-21,signup,.cn,CN,5,False,MWNFQXMJPB,0.0,0.4585812834399199,0.6101854245930372,0.26204126433160857,0.19013717044102504,group1
1398,1.0,2024-01-18,signup,.dk,DK,2,False,MMKBBVBXCB,0.07803817352348473,0.8407323529731865,0.3873689594791407,0.6635158612209859,0.14260287783076878,group1
1399,1.0,2024-01-15,signup,.dk,DK,8,False,OQFXYVYAUW,0.0,0.15286042781330664,0.16455249436524416,0.719308988828117,0.903151559594869,group1
1400,0.0,2024-01-15,signup,.cn,CN,7,True,EIUQUSIAUQ,0.0,0.15286042781330664,0.7215936571499855,0.5273013322848312,0.0,group1
1401,0.0,2024-01-06,signup,.cn,US,8,False,XKVXTLPTCR,0.3121526940939389,0.3057208556266133,0.3873689594791407,0.531907679157984,0.42780863349230636,group1
